member_id,email,status,signup_date,last_activity,open_rate,click_rate,emails_received,emails_opened,emails_clicked,source
MEMBER_0867,member867@example.com,subscribed,2025-08-06 16:50:49.761762,2025-10-27 16:50:49.761765,0.20618027623170435,0.08349550632442572,14,6,4,Mock Email Data
MEMBER_0868,member868@example.com,subscribed,2025-06-11 16:50:49.761782,2025-11-21 16:50:49.761785,0.35281973095622404,0.22384235473211986,18,3,2,Mock Email Data
MEMBER_0869,member869@example.com,subscribed,2025-04-14 16:50:49.761802,2025-11-17 16:50:49.761805,0.25350408762879384,0.15196431938930552,6,6,3,Mock Email Data
MEMBER_0870,member870@example.com,subscribed,2025-09-16 16:50:49.761823,2025-10-15 16:50:49.761826,0.09621630971667874,0.22295169602423534,16,6,0,Mock Email Data
MEMBER_0871,member871@example.com,subscribed,2025-08-11 16:50:49.761843,2025-11-02 16:50:49.761846,0.45915474086200886,0.07477287897122466,13,8,5,Mock Email Data
MEMBER_0872,member872@example.com,subscribed,2025-04-20 16:50:49.761864,2025-11-13 16:50:49.761867,0.35397117923967386,0.1728521393090519,10,4,0,Mock Email Data
MEMBER_0873,member873@example.com,subscribed,2025-05-30 16:50:49.761887,2025-11-12 16:50:49.761890,0.4125107674556167,0.0037311280436199616,15,9,2,Mock Email Data
MEMBER_0874,member874@example.com,subscribed,2025-10-24 16:50:49.761909,2025-09-15 16:50:49.761912,0.49120781676964176,0.0019898742250604906,10,6,3,Mock Email Data
MEMBER_0875,member875@example.com,subscribed,2024-12-31 16:50:49.761930,2025-10-05 16:50:49.761933,0.06916852096451427,0.03609370832766973,14,8,0,Mock Email Data
MEMBER_0876,member876@example.com,subscribed,2024-12-26 16:50:49.761951,2025-11-18 16:50:49.761954,0.3034751977129533,0.7344591343155107,14,9,2,Mock Email Data
MEMBER_0877,member877@example.com,subscribed,2025-05-17 16:50:49.761971,2025-11-19 16:50:49.761974,0.4041013134755177,0.02221712121219957,10,2,4,Mock Email Data
MEMBER_0878,member878@example.com,subscribed,2025-01-17 16:50:49.761991,2025-09-11 16:50:49.761995,0.3112510711401938,0.06993193291426057,11,4,0,Mock Email Data
MEMBER_0879,member879@example.com,unsubscribed,2025-06-01 16:50:49.762011,2025-09-26 16:50:49.762014,0.12585363759778803,0.32100883918453504,16,2,1,Mock Email Data
MEMBER_0880,member880@example.com,subscribed,2025-11-06 16:50:49.762030,2025-11-11 16:50:49.762033,0.5394447484433672,0.2976652072115961,9,5,3,Mock Email Data
MEMBER_0881,member881@example.com,subscribed,2025-11-08 16:50:49.762050,2025-11-29 16:50:49.762053,0.3906558346931524,0.319673043048128,14,2,2,Mock Email Data
MEMBER_0882,member882@example.com,subscribed,2025-05-30 16:50:49.762069,2025-11-28 16:50:49.762073,0.11329391188932633,0.04701740605588997,11,7,1,Mock Email Data
MEMBER_0883,member883@example.com,subscribed,2025-03-04 16:50:49.762090,2025-12-08 16:50:49.762093,0.6723151209236524,0.3455150447045988,21,7,0,Mock Email Data
MEMBER_0884,member884@example.com,subscribed,2025-04-16 16:50:49.762109,2025-09-20 16:50:49.762112,0.33589391483224335,0.34164240739038415,13,3,1,Mock Email Data
MEMBER_0885,member885@example.com,subscribed,2025-05-16 16:50:49.762128,2025-10-07 16:50:49.762131,0.2362970394302279,0.11414353090903077,7,9,1,Mock Email Data
MEMBER_0886,member886@example.com,subscribed,2025-10-13 16:50:49.762146,2025-09-19 16:50:49.762149,0.7150237508056274,0.09942190194710568,10,6,3,Mock Email Data
MEMBER_0887,member887@example.com,subscribed,2025-04-13 16:50:49.762166,2025-09-13 16:50:49.762169,0.5238077030059521,0.16140505477291295,11,4,5,Mock Email Data
MEMBER_0888,member888@example.com,subscribed,2025-04-04 16:50:49.762185,2025-09-26 16:50:49.762188,0.8002805570570306,0.001992495156449489,8,3,2,Mock Email Data
MEMBER_0889,member889@example.com,subscribed,2025-10-03 16:50:49.762206,2025-11-01 16:50:49.762209,0.738377971958445,0.12621463334163185,10,8,1,Mock Email Data
MEMBER_0890,member890@example.com,subscribed,2025-01-03 16:50:49.762226,2025-11-30 16:50:49.762230,0.34895503803848826,0.3845438800439474,11,6,4,Mock Email Data
MEMBER_0891,member891@example.com,subscribed,2025-05-04 16:50:49.762247,2025-10-24 16:50:49.762250,0.6039382527851545,0.1360783467262211,14,6,1,Mock Email Data
MEMBER_0892,member892@example.com,subscribed,2025-02-21 16:50:49.762267,2025-10-27 16:50:49.762270,0.5035067440643923,0.18463942541136266,7,6,0,Mock Email Data
MEMBER_0893,member893@example.com,unsubscribed,2025-03-18 16:50:49.762287,2025-11-17 16:50:49.762290,0.245512995614114,0.05963927463731763,14,2,2,Mock Email Data
MEMBER_0894,member894@example.com,subscribed,2025-10-24 16:50:49.762306,2025-11-13 16:50:49.762309,0.4317303687907431,0.42032717629387506,14,2,0,Mock Email Data
MEMBER_0895,member895@example.com,subscribed,2025-06-05 16:50:49.762325,2025-10-15 16:50:49.762329,0.19997305654048447,0.12271714582526806,7,3,2,Mock Email Data
MEMBER_0896,member896@example.com,subscribed,2025-06-12 16:50:49.762344,2025-09-28 16:50:49.762347,0.38180924826678586,0.13270655878735904,14,6,2,Mock Email Data
MEMBER_0897,member897@example.com,cleaned,2025-06-21 16:50:49.762363,2025-11-09 16:50:49.762366,0.5000824047571423,0.04890348502236263,6,6,2,Mock Email Data
MEMBER_0898,member898@example.com,cleaned,2025-04-10 16:50:49.762383,2025-10-12 16:50:49.762386,0.1081253498748981,0.34242300072784765,8,5,1,Mock Email Data
MEMBER_0899,member899@example.com,subscribed,2025-06-02 16:50:49.762402,2025-09-25 16:50:49.762405,0.08423505286262083,0.15711315580451773,8,7,3,Mock Email Data
MEMBER_0900,member900@example.com,subscribed,2025-05-26 16:50:49.762421,2025-11-02 16:50:49.762424,0.2558163523679521,0.4399520830911346,7,7,4,Mock Email Data
MEMBER_0901,member901@example.com,subscribed,2025-10-14 16:50:49.762441,2025-10-28 16:50:49.762444,0.37050545782181094,0.07278853425710477,12,2,0,Mock Email Data
MEMBER_0902,member902@example.com,unsubscribed,2025-05-15 16:50:49.762460,2025-10-19 16:50:49.762463,0.3351853867280467,0.031214237743875932,14,5,2,Mock Email Data
MEMBER_0903,member903@example.com,subscribed,2025-06-29 16:50:49.762480,2025-11-02 16:50:49.762483,0.08219615769037072,0.04702887923941661,17,4,2,Mock Email Data
MEMBER_0904,member904@example.com,subscribed,2025-11-07 16:50:49.762500,2025-10-05 16:50:49.762503,0.22826896652997355,0.15243647754608713,11,2,3,Mock Email Data
MEMBER_0905,member905@example.com,subscribed,2025-09-19 16:50:49.762519,2025-10-14 16:50:49.762522,0.8036160207478401,0.03484105422601989,20,9,1,Mock Email Data
MEMBER_0906,member906@example.com,subscribed,2025-10-07 16:50:49.762539,2025-12-03 16:50:49.762542,0.19520243553949151,0.31991137723771823,12,5,3,Mock Email Data
MEMBER_0907,member907@example.com,subscribed,2025-02-07 16:50:49.762558,2025-11-24 16:50:49.762561,0.3369090080399734,0.022107824858817997,4,7,4,Mock Email Data
MEMBER_0908,member908@example.com,subscribed,2025-10-07 16:50:49.762578,2025-12-04 16:50:49.762580,0.496357480338877,0.6227805374113426,8,5,1,Mock Email Data
MEMBER_0909,member909@example.com,subscribed,2025-04-11 16:50:49.762597,2025-11-23 16:50:49.762600,0.41139603295609883,0.33162392656746825,10,6,2,Mock Email Data
MEMBER_0910,member910@example.com,subscribed,2025-06-26 16:50:49.762616,2025-11-27 16:50:49.762619,0.2947194779891986,0.05543987651329924,12,7,4,Mock Email Data
MEMBER_0911,member911@example.com,cleaned,2025-07-01 16:50:49.762635,2025-11-21 16:50:49.762638,0.5639818207425644,0.07609811933703446,10,4,0,Mock Email Data
MEMBER_0912,member912@example.com,subscribed,2025-01-14 16:50:49.762654,2025-11-27 16:50:49.762657,0.38222770494046365,0.3225647463154602,15,7,0,Mock Email Data
MEMBER_0913,member913@example.com,subscribed,2025-05-17 16:50:49.762673,2025-10-06 16:50:49.762676,0.3003115915160933,0.2199572048501391,6,5,0,Mock Email Data
MEMBER_0914,member914@example.com,subscribed,2025-02-26 16:50:49.762691,2025-10-20 16:50:49.762694,0.33319017919887267,0.3784386201739467,11,3,2,Mock Email Data
MEMBER_0915,member915@example.com,unsubscribed,2025-01-30 16:50:49.762709,2025-10-27 16:50:49.762713,0.3628008911219674,0.2113193115358844,9,5,2,Mock Email Data
MEMBER_0916,member916@example.com,subscribed,2025-06-14 16:50:49.762729,2025-12-09 16:50:49.762732,0.28093613705132303,0.008655630956735891,7,2,4,Mock Email Data
MEMBER_0917,member917@example.com,unsubscribed,2025-05-15 16:50:49.762748,2025-11-08 16:50:49.762751,0.7055118654000249,0.24314392020702874,7,9,2,Mock Email Data
MEMBER_0918,member918@example.com,unsubscribed,2025-09-03 16:50:49.762767,2025-11-20 16:50:49.762770,0.4982566063288025,0.1845113566885263,11,12,1,Mock Email Data
MEMBER_0919,member919@example.com,subscribed,2025-03-15 16:50:49.762787,2025-09-27 16:50:49.762790,0.30485650283696003,0.060988780924786504,11,3,3,Mock Email Data
MEMBER_0920,member920@example.com,subscribed,2025-03-22 16:50:49.762806,2025-09-15 16:50:49.762809,0.6135464957317438,0.4222417556019449,9,12,0,Mock Email Data
MEMBER_0921,member921@example.com,subscribed,2025-02-17 16:50:49.762826,2025-11-01 16:50:49.762829,0.5379519825656373,0.007778228393260375,14,8,2,Mock Email Data
MEMBER_0922,member922@example.com,subscribed,2025-07-28 16:50:49.762845,2025-11-18 16:50:49.762848,0.09739079899177998,0.14969047302536795,11,8,3,Mock Email Data
MEMBER_0923,member923@example.com,subscribed,2025-02-18 16:50:49.762864,2025-10-04 16:50:49.762867,0.7277011993277389,0.023156652561226537,12,5,2,Mock Email Data
MEMBER_0924,member924@example.com,subscribed,2025-06-08 16:50:49.762882,2025-12-04 16:50:49.762885,0.6693606199465152,0.13866594098952786,12,4,0,Mock Email Data
MEMBER_0925,member925@example.com,subscribed,2025-01-06 16:50:49.762902,2025-09-14 16:50:49.762905,0.2414760808271951,0.12712210475704314,7,6,1,Mock Email Data
MEMBER_0926,member926@example.com,subscribed,2025-04-25 16:50:49.762920,2025-10-04 16:50:49.762923,0.587850678514213,0.010222617531142975,10,6,1,Mock Email Data
MEMBER_0927,member927@example.com,unsubscribed,2025-06-08 16:50:49.762939,2025-10-27 16:50:49.762942,0.11134637271290346,0.10911099713358624,14,3,2,Mock Email Data
MEMBER_0928,member928@example.com,subscribed,2025-05-07 16:50:49.762957,2025-10-08 16:50:49.762961,0.2125452002559276,0.22568892969046872,9,8,2,Mock Email Data
MEMBER_0929,member929@example.com,subscribed,2025-09-29 16:50:49.762977,2025-09-28 16:50:49.762980,0.36319860331617276,0.03729066444719083,10,4,3,Mock Email Data
MEMBER_0930,member930@example.com,subscribed,2025-01-21 16:50:49.762997,2025-10-30 16:50:49.763000,0.212583955592964,0.25707025888697116,12,7,2,Mock Email Data
MEMBER_0931,member931@example.com,subscribed,2024-12-22 16:50:49.763016,2025-12-07 16:50:49.763019,0.11084190932840816,0.062093526617821894,16,5,1,Mock Email Data
MEMBER_0932,member932@example.com,subscribed,2025-07-09 16:50:49.763035,2025-09-17 16:50:49.763038,0.5209997485916458,0.07898514543541,11,4,4,Mock Email Data
MEMBER_0933,member933@example.com,subscribed,2025-07-23 16:50:49.763054,2025-10-18 16:50:49.763057,0.6403597728254059,0.05018484770818148,15,2,1,Mock Email Data
MEMBER_0934,member934@example.com,subscribed,2025-01-07 16:50:49.763074,2025-10-26 16:50:49.763077,0.6483562054946269,0.13953187489378055,13,2,0,Mock Email Data
MEMBER_0935,member935@example.com,unsubscribed,2025-11-03 16:50:49.763094,2025-11-21 16:50:49.763097,0.7316636221692618,0.2906794605466694,7,2,3,Mock Email Data
MEMBER_0936,member936@example.com,subscribed,2025-06-27 16:50:49.763113,2025-11-05 16:50:49.763116,0.1283645343427161,0.19267674776277446,9,2,2,Mock Email Data
MEMBER_0937,member937@example.com,cleaned,2025-10-10 16:50:49.763131,2025-09-13 16:50:49.763134,0.2526990358528399,0.14054874259072447,12,11,1,Mock Email Data
MEMBER_0938,member938@example.com,cleaned,2025-09-07 16:50:49.763150,2025-12-05 16:50:49.763153,0.2122504352907834,0.10268942571093062,11,6,0,Mock Email Data
MEMBER_0939,member939@example.com,subscribed,2025-02-14 16:50:49.763169,2025-11-07 16:50:49.763172,0.21939618438871655,0.3408837376561495,6,5,6,Mock Email Data
MEMBER_0940,member940@example.com,subscribed,2025-03-31 16:50:49.763194,2025-10-26 16:50:49.763199,0.8173222369685316,0.007880056603868103,4,6,3,Mock Email Data
MEMBER_0941,member941@example.com,subscribed,2025-11-08 16:50:49.763221,2025-11-29 16:50:49.763224,0.6526370521156784,0.08689964809560176,12,3,5,Mock Email Data
MEMBER_0942,member942@example.com,unsubscribed,2025-08-13 16:50:49.763240,2025-11-28 16:50:49.763243,0.5194415457553244,0.13274025229942732,8,3,3,Mock Email Data
MEMBER_0943,member943@example.com,subscribed,2025-05-02 16:50:49.763260,2025-12-09 16:50:49.763263,0.7664040273077072,0.0011537899222294487,12,5,2,Mock Email Data
MEMBER_0944,member944@example.com,subscribed,2025-01-12 16:50:49.763280,2025-09-15 16:50:49.763283,0.3823255195891093,0.20191024466117785,7,5,5,Mock Email Data
MEMBER_0945,member945@example.com,subscribed,2025-09-11 16:50:49.763299,2025-10-05 16:50:49.763302,0.6851575955407281,0.2782683055720334,16,3,2,Mock Email Data
MEMBER_0946,member946@example.com,subscribed,2025-01-29 16:50:49.763318,2025-11-12 16:50:49.763321,0.49748808085594076,0.08900274816170058,12,7,2,Mock Email Data
MEMBER_0947,member947@example.com,subscribed,2025-11-03 16:50:49.763336,2025-11-28 16:50:49.763339,0.5556434573351496,0.06773454832765823,12,7,2,Mock Email Data
MEMBER_0948,member948@example.com,subscribed,2025-07-14 16:50:49.763355,2025-11-13 16:50:49.763358,0.422694067347196,0.01059890645305561,10,6,2,Mock Email Data
MEMBER_0949,member949@example.com,subscribed,2025-01-31 16:50:49.763374,2025-10-20 16:50:49.763377,0.13626329578398824,0.155748159522573,7,2,0,Mock Email Data
MEMBER_0950,member950@example.com,subscribed,2025-09-10 16:50:49.763393,2025-12-06 16:50:49.763395,0.4650210479768147,0.03143759069079253,7,2,3,Mock Email Data
MEMBER_0951,member951@example.com,subscribed,2025-03-22 16:50:49.763411,2025-09-26 16:50:49.763414,0.4703900822347923,0.030131735257138397,11,8,3,Mock Email Data
MEMBER_0952,member952@example.com,subscribed,2025-10-13 16:50:49.763430,2025-11-28 16:50:49.763433,0.46976252409913843,0.10958457083843368,12,2,2,Mock Email Data
MEMBER_0953,member953@example.com,subscribed,2025-07-11 16:50:49.763449,2025-10-26 16:50:49.763452,0.14652173786309927,0.2833297536667104,14,4,2,Mock Email Data
MEMBER_0954,member954@example.com,subscribed,2025-11-06 16:50:49.763468,2025-12-07 16:50:49.763471,0.11297653988561482,0.059054865138837606,9,4,5,Mock Email Data
MEMBER_0955,member955@example.com,subscribed,2025-04-03 16:50:49.763486,2025-10-20 16:50:49.763489,0.10571617312094561,0.09696124041118996,13,4,0,Mock Email Data
MEMBER_0956,member956@example.com,unsubscribed,2025-09-06 16:50:49.763505,2025-10-09 16:50:49.763508,0.07558550384335519,0.140647951877112,10,3,3,Mock Email Data
MEMBER_0957,member957@example.com,subscribed,2025-03-27 16:50:49.763523,2025-10-29 16:50:49.763526,0.5586301773749617,0.025658303086058678,16,6,1,Mock Email Data
MEMBER_0958,member958@example.com,subscribed,2025-03-29 16:50:49.763542,2025-10-12 16:50:49.763544,0.30627546310078907,0.019153827376014086,12,4,3,Mock Email Data
MEMBER_0959,member959@example.com,subscribed,2025-08-25 16:50:49.763560,2025-11-30 16:50:49.763563,0.15661981460447252,0.2590936146877884,11,7,1,Mock Email Data
MEMBER_0960,member960@example.com,subscribed,2025-08-19 16:50:49.763578,2025-10-08 16:50:49.763581,0.2045452581417207,0.06453329473726954,9,6,0,Mock Email Data
MEMBER_0961,member961@example.com,subscribed,2025-07-19 16:50:49.763597,2025-10-07 16:50:49.763600,0.5898765429458855,0.1641227043630106,8,8,2,Mock Email Data
MEMBER_0962,member962@example.com,subscribed,2025-04-19 16:50:49.763616,2025-12-01 16:50:49.763619,0.4793948313348177,0.1533319874161177,10,4,2,Mock Email Data
MEMBER_0963,member963@example.com,subscribed,2025-09-01 16:50:49.763635,2025-11-22 16:50:49.763638,0.40932991168762656,0.40757110105685473,11,6,3,Mock Email Data
MEMBER_0964,member964@example.com,subscribed,2025-03-07 16:50:49.763653,2025-11-16 16:50:49.763656,0.3970250625742057,0.04213725732156396,9,1,1,Mock Email Data
MEMBER_0965,member965@example.com,unsubscribed,2025-08-19 16:50:49.763671,2025-10-31 16:50:49.763674,0.46890181620901383,0.13254228616679561,15,6,2,Mock Email Data
MEMBER_0966,member966@example.com,subscribed,2025-09-21 16:50:49.763690,2025-12-02 16:50:49.763692,0.5016455457173825,0.4155197068145757,9,3,3,Mock Email Data
MEMBER_0967,member967@example.com,unsubscribed,2025-10-29 16:50:49.763708,2025-12-05 16:50:49.763710,0.234088179392098,0.3908833887873164,9,6,5,Mock Email Data
MEMBER_0968,member968@example.com,subscribed,2025-02-08 16:50:49.763726,2025-11-21 16:50:49.763729,0.2105874831835804,0.17251638024728405,12,6,1,Mock Email Data
MEMBER_0969,member969@example.com,subscribed,2025-01-15 16:50:49.763744,2025-11-02 16:50:49.763747,0.041471087800661034,0.13780782107842285,13,4,3,Mock Email Data
MEMBER_0970,member970@example.com,subscribed,2025-11-01 16:50:49.763763,2025-10-28 16:50:49.763765,0.6105122125770303,0.0705741818838288,11,2,1,Mock Email Data
MEMBER_0971,member971@example.com,subscribed,2025-05-14 16:50:49.763781,2025-10-11 16:50:49.763783,0.5454010925023457,0.0066083586490396605,12,7,2,Mock Email Data
MEMBER_0972,member972@example.com,subscribed,2025-03-08 16:50:49.763799,2025-11-04 16:50:49.763802,0.45948121272204806,0.008241335140783741,13,5,2,Mock Email Data
MEMBER_0973,member973@example.com,subscribed,2025-09-23 16:50:49.763818,2025-12-06 16:50:49.763821,0.6531126609408977,0.45025055551547183,6,6,2,Mock Email Data
MEMBER_0974,member974@example.com,subscribed,2025-03-05 16:50:49.763838,2025-09-18 16:50:49.763841,0.07988260534637082,0.23177380910883388,9,6,1,Mock Email Data
MEMBER_0975,member975@example.com,subscribed,2025-01-13 16:50:49.763857,2025-12-05 16:50:49.763860,0.7157607706764786,0.18326981410103743,9,4,3,Mock Email Data
MEMBER_0976,member976@example.com,subscribed,2025-10-23 16:50:49.763875,2025-10-21 16:50:49.763878,0.3586606235168413,0.14400996828434257,7,9,3,Mock Email Data
MEMBER_0977,member977@example.com,cleaned,2025-01-07 16:50:49.763894,2025-12-05 16:50:49.763897,0.18014489583298876,0.37701241063479063,9,3,1,Mock Email Data
MEMBER_0978,member978@example.com,subscribed,2025-03-10 16:50:49.763912,2025-11-22 16:50:49.763915,0.3567550194715101,0.05306113785037967,14,8,2,Mock Email Data
MEMBER_0979,member979@example.com,subscribed,2025-02-23 16:50:49.763931,2025-11-21 16:50:49.763934,0.3891941992976429,0.2960671721343087,7,5,4,Mock Email Data
MEMBER_0980,member980@example.com,subscribed,2024-12-20 16:50:49.763950,2025-12-06 16:50:49.763953,0.5023428997077255,0.0726405686947481,15,3,0,Mock Email Data
MEMBER_0981,member981@example.com,subscribed,2024-12-11 16:50:49.763969,2025-10-17 16:50:49.763971,0.31732785877779185,0.003162268962824286,11,4,2,Mock Email Data
MEMBER_0982,member982@example.com,subscribed,2025-01-22 16:50:49.763987,2025-10-04 16:50:49.763990,0.3884766478509882,0.027197414131657764,9,5,5,Mock Email Data
MEMBER_0983,member983@example.com,subscribed,2025-01-01 16:50:49.764006,2025-12-09 16:50:49.764009,0.5261411489351541,0.31440033505267573,12,6,3,Mock Email Data
MEMBER_0984,member984@example.com,unsubscribed,2025-04-05 16:50:49.764025,2025-10-24 16:50:49.764028,0.6775389159223244,0.28035850985566724,16,4,2,Mock Email Data
MEMBER_0985,member985@example.com,subscribed,2025-07-20 16:50:49.764043,2025-10-25 16:50:49.764046,0.1442319170453338,0.18755012745599398,8,4,0,Mock Email Data
MEMBER_0986,member986@example.com,unsubscribed,2025-06-04 16:50:49.764061,2025-12-01 16:50:49.764064,0.08140069219771413,0.04800288138021611,9,6,6,Mock Email Data
MEMBER_0987,member987@example.com,subscribed,2025-06-30 16:50:49.764079,2025-12-06 16:50:49.764082,0.8213136858408588,0.009443957967701689,10,1,4,Mock Email Data
MEMBER_0988,member988@example.com,subscribed,2025-10-13 16:50:49.764097,2025-10-23 16:50:49.764100,0.622955875045912,0.3503742648553695,10,3,2,Mock Email Data
MEMBER_0989,member989@example.com,subscribed,2025-07-09 16:50:49.764116,2025-11-28 16:50:49.764119,0.2084404240237433,0.06727895678009274,6,3,4,Mock Email Data
MEMBER_0990,member990@example.com,subscribed,2025-05-11 16:50:49.764134,2025-10-27 16:50:49.764137,0.30414480563532553,0.07620070962160118,15,4,1,Mock Email Data
MEMBER_0991,member991@example.com,subscribed,2024-12-25 16:50:49.764153,2025-11-12 16:50:49.764156,0.10536528330291313,0.0543395091687643,14,5,4,Mock Email Data
MEMBER_0992,member992@example.com,subscribed,2025-02-07 16:50:49.764171,2025-12-05 16:50:49.764174,0.4844174336808788,0.20176481531304474,8,5,1,Mock Email Data
MEMBER_0993,member993@example.com,unsubscribed,2025-07-23 16:50:49.764190,2025-10-07 16:50:49.764193,0.4239946796503298,0.30899741687480287,9,4,1,Mock Email Data
MEMBER_0994,member994@example.com,subscribed,2025-04-28 16:50:49.764209,2025-09-21 16:50:49.764211,0.19521347400526373,0.09272508008739302,12,10,0,Mock Email Data
MEMBER_0995,member995@example.com,subscribed,2025-06-12 16:50:49.764227,2025-10-01 16:50:49.764230,0.30455946727793065,0.3265310430805192,11,5,0,Mock Email Data
MEMBER_0996,member996@example.com,unsubscribed,2025-01-30 16:50:49.764245,2025-10-03 16:50:49.764248,0.5238983144614976,0.2726446067121569,19,5,2,Mock Email Data
MEMBER_0997,member997@example.com,cleaned,2025-08-23 16:50:49.764264,2025-11-28 16:50:49.764267,0.8815802008733814,0.10780422624786926,7,6,2,Mock Email Data
MEMBER_0998,member998@example.com,subscribed,2025-06-08 16:50:49.764282,2025-12-05 16:50:49.764285,0.39483900312559334,0.14773199392563452,7,4,4,Mock Email Data
MEMBER_0999,member999@example.com,cleaned,2025-04-29 16:50:49.764301,2025-11-21 16:50:49.764304,0.325903615414526,0.20368863883401753,11,6,2,Mock Email Data
MEMBER_1000,member1000@example.com,subscribed,2025-05-01 16:50:49.764319,2025-09-27 16:50:49.764322,0.09690675859807356,0.015660906850317964,8,4,3,Mock Email Data
MEMBER_1001,member1001@example.com,subscribed,2025-10-24 16:50:49.764337,2025-09-27 16:50:49.764340,0.2200134090061133,0.18454049714158804,7,4,4,Mock Email Data
MEMBER_1002,member1002@example.com,subscribed,2025-03-22 16:50:49.764356,2025-12-04 16:50:49.764358,0.7033054353433942,0.0042597949871938864,11,3,4,Mock Email Data
MEMBER_1003,member1003@example.com,unsubscribed,2025-06-26 16:50:49.764374,2025-10-20 16:50:49.764377,0.7758654743781241,0.036179349429982834,10,3,1,Mock Email Data
MEMBER_1004,member1004@example.com,subscribed,2025-07-05 16:50:49.764392,2025-09-20 16:50:49.764395,0.491946315468508,0.2794867875893296,15,9,0,Mock Email Data
MEMBER_1005,member1005@example.com,subscribed,2025-02-05 16:50:49.764411,2025-11-04 16:50:49.764414,0.2914481823754035,0.06059262461615416,11,9,1,Mock Email Data
MEMBER_1006,member1006@example.com,subscribed,2025-09-01 16:50:49.764429,2025-11-26 16:50:49.764432,0.636766514001263,0.12118646388064186,10,2,1,Mock Email Data
MEMBER_1007,member1007@example.com,subscribed,2025-07-26 16:50:49.764447,2025-11-19 16:50:49.764450,0.04467624549706913,0.17681533672927113,15,5,3,Mock Email Data
MEMBER_1008,member1008@example.com,unsubscribed,2025-10-03 16:50:49.764466,2025-09-28 16:50:49.764468,0.8563648956731256,0.212154033895219,11,8,3,Mock Email Data
MEMBER_1009,member1009@example.com,subscribed,2025-02-14 16:50:49.764484,2025-11-20 16:50:49.764487,0.7042536340907305,0.24202442702038868,8,3,2,Mock Email Data
MEMBER_1010,member1010@example.com,subscribed,2025-08-16 16:50:49.764502,2025-10-06 16:50:49.764505,0.3693909381943616,0.33710511887761196,8,6,2,Mock Email Data
MEMBER_1011,member1011@example.com,unsubscribed,2025-05-12 16:50:49.764521,2025-09-11 16:50:49.764523,0.09240938251823412,0.04291312795922764,14,4,3,Mock Email Data
MEMBER_1012,member1012@example.com,subscribed,2025-05-13 16:50:49.764539,2025-11-04 16:50:49.764542,0.36870974670125967,0.3121239300025335,14,1,2,Mock Email Data
MEMBER_1013,member1013@example.com,subscribed,2025-02-28 16:50:49.764557,2025-09-20 16:50:49.764560,0.647825117063818,0.024455431614558067,9,8,2,Mock Email Data
MEMBER_1014,member1014@example.com,subscribed,2025-06-09 16:50:49.764576,2025-10-09 16:50:49.764580,0.6283740503584233,0.3681143568275223,8,2,2,Mock Email Data
MEMBER_1015,member1015@example.com,subscribed,2025-01-22 16:50:49.764596,2025-10-31 16:50:49.764599,0.09129356056548332,0.04471673575449893,8,4,2,Mock Email Data
MEMBER_1016,member1016@example.com,subscribed,2025-10-31 16:50:49.764615,2025-11-08 16:50:49.764618,0.5838303793541044,0.051529883494316045,12,2,3,Mock Email Data
MEMBER_1017,member1017@example.com,unsubscribed,2025-01-16 16:50:49.764634,2025-11-15 16:50:49.764637,0.8663986743249633,0.1847335065473629,13,6,3,Mock Email Data
MEMBER_1018,member1018@example.com,subscribed,2025-06-08 16:50:49.764654,2025-10-23 16:50:49.764656,0.6857497950712834,0.6292204738348417,10,3,1,Mock Email Data
MEMBER_1019,member1019@example.com,subscribed,2025-02-11 16:50:49.764672,2025-12-07 16:50:49.764675,0.3351851733185762,0.02256917349611012,10,6,3,Mock Email Data
MEMBER_1020,member1020@example.com,subscribed,2025-09-14 16:50:49.764691,2025-10-22 16:50:49.764693,0.5527152318152274,0.04772189715983824,13,6,2,Mock Email Data
MEMBER_1021,member1021@example.com,subscribed,2025-08-18 16:50:49.764709,2025-11-02 16:50:49.764712,0.5544373600520527,0.028718914962085867,8,1,2,Mock Email Data
MEMBER_1022,member1022@example.com,subscribed,2025-08-29 16:50:49.764728,2025-10-13 16:50:49.764731,0.18394215487875512,0.030424739154045182,7,7,2,Mock Email Data
MEMBER_1023,member1023@example.com,subscribed,2025-05-08 16:50:49.764746,2025-11-04 16:50:49.764749,0.17501647221995106,0.011485713398148219,14,5,2,Mock Email Data
MEMBER_1024,member1024@example.com,subscribed,2025-07-08 16:50:49.764765,2025-10-21 16:50:49.764768,0.1966878738099831,0.02621949663229125,12,4,5,Mock Email Data
MEMBER_1025,member1025@example.com,subscribed,2025-10-09 16:50:49.764784,2025-09-21 16:50:49.764787,0.8127388616342848,0.18788230951616866,11,4,2,Mock Email Data
MEMBER_1026,member1026@example.com,subscribed,2025-06-10 16:50:49.764803,2025-10-14 16:50:49.764805,0.6265301749328784,0.05284860425781978,11,5,4,Mock Email Data
MEMBER_1027,member1027@example.com,subscribed,2025-09-18 16:50:49.764821,2025-10-30 16:50:49.764824,0.7449027273992834,0.030560376913327136,6,7,2,Mock Email Data
MEMBER_1028,member1028@example.com,subscribed,2025-04-29 16:50:49.764840,2025-09-14 16:50:49.764843,0.6695659839384988,0.24182886506541437,9,1,0,Mock Email Data
MEMBER_1029,member1029@example.com,unsubscribed,2025-03-08 16:50:49.764859,2025-11-02 16:50:49.764861,0.6854691324587425,0.01369668966509781,6,2,3,Mock Email Data
