customer_id,first_name,last_name,email,phone,lifecycle_stage,customer_status,total_revenue,region,signup_date,last_purchase_date,total_orders,average_order_value,source
CUST_0531,John,Smith,john.smith@hotmail.com,+1-315-990-7179,Marketing Qualified Lead,Active,40.4,Europe,2024-12-11 16:50:40.247454,2025-07-26 16:50:40.247457,4,10.1,Mock Data
CUST_0532,David,Martinez,david.martinez@hotmail.com,+1-993-746-6420,Customer,Inactive,13.72,Asia Pacific,2024-06-08 16:50:40.247514,2025-11-04 16:50:40.247517,3,1.72,Mock Data
CUST_0533,John,Jones,john.jones@yahoo.com,+1-598-305-1180,Marketing Qualified Lead,Active,2128.9,North America,2024-11-07 16:50:40.247577,2025-07-21 16:50:40.247580,3,354.82,Mock Data
CUST_0534,Michael,Davis,michael.davis@hotmail.com,+1-231-383-5436,Marketing Qualified Lead,Active,145.54,Middle East & Africa,2024-06-14 16:50:40.247640,2025-09-17 16:50:40.247643,7,36.38,Mock Data
CUST_0535,Chris,Johnson,chris.johnson@company.com,+1-715-615-8344,Lead,Active,6.17,Asia Pacific,2025-02-18 16:50:40.247701,2025-10-30 16:50:40.247704,7,1.03,Mock Data
CUST_0536,David,Smith,david.smith@hotmail.com,+1-961-713-1094,Evangelist,Active,1121.5,Latin America,2025-04-03 16:50:40.247763,2025-09-01 16:50:40.247766,12,280.37,Mock Data
CUST_0537,Robert,Jones,robert.jones@gmail.com,+1-310-449-9010,Marketing Qualified Lead,Active,7.7,Middle East & Africa,2024-04-13 16:50:40.247822,2025-09-22 16:50:40.247825,6,1.28,Mock Data
CUST_0538,Maria,Miller,maria.miller@gmail.com,+1-233-892-3852,Marketing Qualified Lead,Active,36.64,Middle East & Africa,2025-03-20 16:50:40.247883,2025-09-01 16:50:40.247886,9,12.21,Mock Data
CUST_0539,Emma,Rodriguez,emma.rodriguez@company.com,+1-381-297-6726,Customer,Inactive,1579.82,Europe,2025-08-02 16:50:40.247945,2025-07-28 16:50:40.247948,7,394.96,Mock Data
CUST_0540,Michael,Smith,michael.smith@yahoo.com,+1-230-517-8425,Sales Qualified Lead,Active,339.8,Asia Pacific,2025-02-18 16:50:40.248007,2025-07-20 16:50:40.248010,3,113.27,Mock Data
CUST_0541,Robert,Garcia,robert.garcia@outlook.com,+1-930-789-6962,Marketing Qualified Lead,Prospect,63.81,Europe,2024-02-16 16:50:40.248068,2025-10-03 16:50:40.248071,4,7.09,Mock Data
CUST_0542,Sarah,Rodriguez,sarah.rodriguez@yahoo.com,+1-382-744-4068,Customer,Active,106.47,Middle East & Africa,2025-09-21 16:50:40.248139,2025-08-06 16:50:40.248143,6,106.47,Mock Data
CUST_0543,John,Johnson,john.johnson@company.com,+1-855-110-7109,Sales Qualified Lead,Churned,884.26,Asia Pacific,2024-12-21 16:50:40.248210,2025-11-24 16:50:40.248214,5,126.32,Mock Data
CUST_0544,Maria,Johnson,maria.johnson@gmail.com,+1-992-356-2780,Marketing Qualified Lead,Churned,26.88,Middle East & Africa,2024-11-10 16:50:40.248279,2025-06-13 16:50:40.248282,8,3.36,Mock Data
CUST_0545,David,Williams,david.williams@gmail.com,+1-563-495-5308,Sales Qualified Lead,Active,263.06,Middle East & Africa,2025-11-06 16:50:40.248349,2025-07-22 16:50:40.248352,7,43.84,Mock Data
CUST_0546,David,Smith,david.smith@hotmail.com,+1-553-690-1592,Customer,Inactive,17.86,Middle East & Africa,2024-07-26 16:50:40.248415,2025-11-02 16:50:40.248418,5,2.98,Mock Data
CUST_0547,Michael,Garcia,michael.garcia@outlook.com,+1-994-108-4170,Marketing Qualified Lead,Prospect,599.04,Latin America,2024-07-12 16:50:40.248479,2025-09-14 16:50:40.248482,6,149.76,Mock Data
CUST_0548,Robert,Smith,robert.smith@hotmail.com,+1-697-589-5303,Customer,Active,1130.58,Europe,2025-06-24 16:50:40.248654,2025-06-26 16:50:40.248660,5,282.64,Mock Data
CUST_0549,John,Smith,john.smith@hotmail.com,+1-943-518-5633,Lead,Active,17.94,Middle East & Africa,2025-06-17 16:50:40.248730,2025-11-02 16:50:40.248733,6,2.99,Mock Data
CUST_0550,Lisa,Davis,lisa.davis@hotmail.com,+1-467-790-1976,Customer,Churned,1387.55,Middle East & Africa,2024-07-02 16:50:40.248797,2025-11-03 16:50:40.248800,1,346.89,Mock Data
CUST_0551,Lisa,Martinez,lisa.martinez@company.com,+1-510-666-9870,Customer,Inactive,358.28,North America,2024-06-21 16:50:40.248862,2025-09-08 16:50:40.248867,8,71.66,Mock Data
CUST_0552,John,Rodriguez,john.rodriguez@company.com,+1-835-626-4201,Lead,Inactive,12.77,Asia Pacific,2024-05-26 16:50:40.248935,2025-09-11 16:50:40.248938,5,3.19,Mock Data
CUST_0553,Michael,Martinez,michael.martinez@hotmail.com,+1-726-197-8775,Sales Qualified Lead,Active,9.29,Europe,2024-10-13 16:50:40.249163,2025-10-26 16:50:40.249188,7,1.55,Mock Data
CUST_0554,David,Rodriguez,david.rodriguez@gmail.com,+1-936-651-2331,Customer,Active,1835.25,Latin America,2024-11-06 16:50:40.249367,2025-06-20 16:50:40.249373,8,203.92,Mock Data
CUST_0555,Emma,Martinez,emma.martinez@hotmail.com,+1-920-810-7445,Marketing Qualified Lead,Churned,28.94,Asia Pacific,2024-05-24 16:50:40.249582,2025-10-05 16:50:40.249597,3,4.13,Mock Data
CUST_0556,Robert,Smith,robert.smith@gmail.com,+1-613-885-8576,Marketing Qualified Lead,Inactive,98.77,Middle East & Africa,2025-01-24 16:50:40.249839,2025-09-13 16:50:40.249848,2,24.69,Mock Data
CUST_0557,Maria,Rodriguez,maria.rodriguez@yahoo.com,+1-491-560-7475,Lead,Inactive,9.72,Middle East & Africa,2024-03-10 16:50:40.249984,2025-08-08 16:50:40.249988,5,2.43,Mock Data
CUST_0558,David,Brown,david.brown@outlook.com,+1-320-650-5944,Customer,Prospect,223.89,Middle East & Africa,2024-02-28 16:50:40.250059,2025-10-22 16:50:40.250063,8,74.63,Mock Data
CUST_0559,Sarah,Jones,sarah.jones@yahoo.com,+1-497-612-2261,Lead,Active,1544.97,Middle East & Africa,2024-01-12 16:50:40.250135,2025-10-17 16:50:40.250138,5,308.99,Mock Data
CUST_0560,Robert,Brown,robert.brown@company.com,+1-572-196-1221,Marketing Qualified Lead,Active,6.83,Middle East & Africa,2025-08-23 16:50:40.250207,2025-08-28 16:50:40.250210,8,2.28,Mock Data
CUST_0561,John,Smith,john.smith@gmail.com,+1-740-378-7296,Marketing Qualified Lead,Active,179.9,Asia Pacific,2025-10-19 16:50:40.250274,2025-08-12 16:50:40.250277,4,17.99,Mock Data
CUST_0562,David,Jones,david.jones@gmail.com,+1-597-913-9808,Marketing Qualified Lead,Active,5.67,North America,2025-08-10 16:50:40.250336,2025-07-23 16:50:40.250339,3,0.95,Mock Data
CUST_0563,Chris,Davis,chris.davis@gmail.com,+1-683-864-2192,Customer,Inactive,443.02,Middle East & Africa,2025-09-20 16:50:40.250399,2025-08-21 16:50:40.250403,9,63.29,Mock Data
CUST_0564,Maria,Martinez,maria.martinez@hotmail.com,+1-855-702-8125,Sales Qualified Lead,Active,35.43,North America,2025-06-06 16:50:40.250464,2025-09-14 16:50:40.250467,6,8.86,Mock Data
CUST_0565,David,Smith,david.smith@hotmail.com,+1-488-692-1207,Marketing Qualified Lead,Inactive,341.75,Middle East & Africa,2025-10-27 16:50:40.250530,2025-07-17 16:50:40.250533,3,48.82,Mock Data
CUST_0566,Lisa,Miller,lisa.miller@company.com,+1-374-133-7326,Marketing Qualified Lead,Active,667.0,North America,2025-01-01 16:50:40.250594,2025-08-13 16:50:40.250597,6,166.75,Mock Data
CUST_0567,Lisa,Garcia,lisa.garcia@gmail.com,+1-929-133-1804,Marketing Qualified Lead,Active,14.98,Asia Pacific,2024-03-26 16:50:40.250657,2025-09-20 16:50:40.250660,5,3.0,Mock Data
CUST_0568,David,Jones,david.jones@hotmail.com,+1-643-520-5016,Sales Qualified Lead,Active,37.22,Middle East & Africa,2025-11-09 16:50:40.250720,2025-07-07 16:50:40.250723,7,7.44,Mock Data
CUST_0569,John,Martinez,john.martinez@company.com,+1-367-570-1038,Customer,Active,1093.48,Middle East & Africa,2025-04-16 16:50:40.250784,2025-08-03 16:50:40.250787,3,273.37,Mock Data
CUST_0570,Lisa,Garcia,lisa.garcia@outlook.com,+1-586-862-6984,Marketing Qualified Lead,Active,3.21,North America,2024-11-22 16:50:40.250850,2025-10-30 16:50:40.250854,6,0.53,Mock Data
CUST_0571,Michael,Rodriguez,michael.rodriguez@company.com,+1-705-266-4934,Customer,Inactive,59.64,Europe,2024-02-03 16:50:40.250916,2025-11-26 16:50:40.250919,5,6.63,Mock Data
CUST_0572,Chris,Brown,chris.brown@gmail.com,+1-988-355-9563,Marketing Qualified Lead,Active,20.37,Latin America,2025-03-27 16:50:40.250981,2025-09-04 16:50:40.250983,8,2.26,Mock Data
CUST_0573,David,Williams,david.williams@gmail.com,+1-675-432-9183,Sales Qualified Lead,Prospect,310.51,Latin America,2024-12-08 16:50:40.251043,2025-10-10 16:50:40.251046,6,77.63,Mock Data
CUST_0574,Chris,Brown,chris.brown@company.com,+1-699-109-6087,Lead,Active,44.38,Middle East & Africa,2025-02-21 16:50:40.251107,2025-11-01 16:50:40.251110,8,14.79,Mock Data
CUST_0575,Michael,Jones,michael.jones@outlook.com,+1-981-898-6344,Lead,Churned,26.03,Middle East & Africa,2025-05-11 16:50:40.251170,2025-09-14 16:50:40.251173,8,6.51,Mock Data
CUST_0576,Maria,Rodriguez,maria.rodriguez@hotmail.com,+1-614-472-3558,Sales Qualified Lead,Active,920.05,Europe,2025-01-08 16:50:40.251232,2025-09-23 16:50:40.251235,8,153.34,Mock Data
CUST_0577,Lisa,Williams,lisa.williams@outlook.com,+1-891-288-1102,Customer,Inactive,413.25,Asia Pacific,2025-04-01 16:50:40.251296,2025-10-03 16:50:40.251298,7,82.65,Mock Data
CUST_0578,David,Brown,david.brown@hotmail.com,+1-504-209-6749,Lead,Inactive,2.88,Latin America,2024-06-04 16:50:40.251360,2025-10-13 16:50:40.251364,5,0.96,Mock Data
CUST_0579,Emma,Jones,emma.jones@hotmail.com,+1-963-571-6993,Lead,Prospect,57.29,North America,2024-11-03 16:50:40.251426,2025-11-06 16:50:40.251429,6,14.32,Mock Data
CUST_0580,Chris,Williams,chris.williams@hotmail.com,+1-279-649-7385,Marketing Qualified Lead,Inactive,25.93,Europe,2025-02-06 16:50:40.251498,2025-11-06 16:50:40.251501,5,5.19,Mock Data
CUST_0581,Lisa,Martinez,lisa.martinez@company.com,+1-677-273-8976,Customer,Active,1367.18,Middle East & Africa,2024-12-27 16:50:40.251565,2025-07-26 16:50:40.251568,6,151.91,Mock Data
CUST_0582,John,Martinez,john.martinez@hotmail.com,+1-827-120-3304,Lead,Active,86.49,North America,2024-08-28 16:50:40.251647,2025-10-07 16:50:40.251651,7,28.83,Mock Data
CUST_0583,Michael,Johnson,michael.johnson@hotmail.com,+1-785-429-1445,Lead,Churned,8.38,Europe,2024-05-18 16:50:40.251716,2025-11-27 16:50:40.251719,9,1.2,Mock Data
CUST_0584,Lisa,Miller,lisa.miller@company.com,+1-512-284-7608,Marketing Qualified Lead,Active,12.36,Latin America,2025-01-09 16:50:40.251782,2025-08-08 16:50:40.251785,8,2.06,Mock Data
CUST_0585,Lisa,Williams,lisa.williams@yahoo.com,+1-352-901-6361,Customer,Prospect,7630.58,Latin America,2024-08-22 16:50:40.251846,2025-08-28 16:50:40.251849,5,1090.08,Mock Data
CUST_0586,Robert,Johnson,robert.johnson@gmail.com,+1-465-393-8452,Marketing Qualified Lead,Active,192.55,North America,2024-07-15 16:50:40.251908,2025-08-31 16:50:40.251912,7,32.09,Mock Data
CUST_0587,Michael,Rodriguez,michael.rodriguez@yahoo.com,+1-550-687-8302,Evangelist,Prospect,3302.88,North America,2025-09-12 16:50:40.251971,2025-08-23 16:50:40.251975,7,660.58,Mock Data
CUST_0588,Maria,Brown,maria.brown@hotmail.com,+1-415-210-2579,Marketing Qualified Lead,Active,69.63,Europe,2025-09-26 16:50:40.252036,2025-06-23 16:50:40.252039,8,17.41,Mock Data
CUST_0589,Lisa,Garcia,lisa.garcia@yahoo.com,+1-616-881-5089,Sales Qualified Lead,Active,134.6,Latin America,2025-09-15 16:50:40.252104,2025-09-08 16:50:40.252108,9,44.87,Mock Data
CUST_0590,David,Williams,david.williams@company.com,+1-817-336-2545,Marketing Qualified Lead,Active,4.89,Europe,2023-12-13 16:50:40.252171,2025-07-11 16:50:40.252174,7,0.49,Mock Data
CUST_0591,Michael,Jones,michael.jones@outlook.com,+1-618-480-2764,Customer,Active,62.08,Latin America,2025-08-22 16:50:40.252234,2025-07-28 16:50:40.252238,6,10.35,Mock Data
CUST_0592,Sarah,Rodriguez,sarah.rodriguez@hotmail.com,+1-314-713-2600,Customer,Active,50.92,Latin America,2025-09-18 16:50:40.252298,2025-06-16 16:50:40.252301,7,7.27,Mock Data
CUST_0593,Robert,Smith,robert.smith@outlook.com,+1-689-315-1523,Lead,Active,256.11,Latin America,2024-07-24 16:50:40.252364,2025-06-20 16:50:40.252368,4,42.68,Mock Data
CUST_0594,Jane,Rodriguez,jane.rodriguez@gmail.com,+1-445-477-3463,Lead,Prospect,23.39,Latin America,2025-03-15 16:50:40.252430,2025-09-15 16:50:40.252433,7,3.9,Mock Data
CUST_0595,Lisa,Rodriguez,lisa.rodriguez@yahoo.com,+1-615-539-5937,Marketing Qualified Lead,Active,17.07,Asia Pacific,2024-03-04 16:50:40.252492,2025-11-21 16:50:40.252495,8,2.84,Mock Data
CUST_0596,Lisa,Brown,lisa.brown@gmail.com,+1-224-855-2824,Lead,Inactive,56.83,Middle East & Africa,2024-05-27 16:50:40.252555,2025-11-20 16:50:40.252558,8,7.1,Mock Data
CUST_0597,David,Johnson,david.johnson@hotmail.com,+1-923-214-9437,Lead,Churned,29.06,Middle East & Africa,2024-02-07 16:50:40.252618,2025-06-27 16:50:40.252621,4,7.26,Mock Data
CUST_0598,David,Martinez,david.martinez@outlook.com,+1-582-295-8565,Sales Qualified Lead,Active,46.2,Latin America,2024-09-15 16:50:40.252682,2025-07-08 16:50:40.252685,6,4.62,Mock Data
CUST_0599,Lisa,Brown,lisa.brown@hotmail.com,+1-717-270-7424,Lead,Prospect,1002.06,Europe,2025-09-02 16:50:40.252744,2025-12-05 16:50:40.252747,7,125.26,Mock Data
CUST_0600,Jane,Smith,jane.smith@hotmail.com,+1-556-611-3400,Sales Qualified Lead,Active,704.36,Middle East & Africa,2024-10-10 16:50:40.252808,2025-09-28 16:50:40.252811,8,100.62,Mock Data
CUST_0601,Robert,Miller,robert.miller@gmail.com,+1-365-182-4767,Lead,Prospect,4.36,Asia Pacific,2025-02-16 16:50:40.252872,2025-07-01 16:50:40.252875,6,0.73,Mock Data
CUST_0602,Lisa,Miller,lisa.miller@company.com,+1-615-539-1824,Marketing Qualified Lead,Active,4333.97,Middle East & Africa,2025-05-31 16:50:40.252934,2025-10-11 16:50:40.252938,8,541.75,Mock Data
CUST_0603,Robert,Smith,robert.smith@company.com,+1-246-974-6374,Sales Qualified Lead,Active,2029.91,Latin America,2025-08-31 16:50:40.253001,2025-11-25 16:50:40.253005,9,338.32,Mock Data
CUST_0604,David,Johnson,david.johnson@company.com,+1-578-885-1497,Sales Qualified Lead,Active,39.33,Latin America,2025-06-20 16:50:40.253067,2025-10-31 16:50:40.253070,5,6.56,Mock Data
CUST_0605,Robert,Garcia,robert.garcia@gmail.com,+1-724-775-5734,Marketing Qualified Lead,Active,23.7,Middle East & Africa,2025-06-15 16:50:40.253130,2025-07-27 16:50:40.253133,8,3.39,Mock Data
CUST_0606,Michael,Miller,michael.miller@gmail.com,+1-961-837-7496,Lead,Active,4.52,Middle East & Africa,2025-06-25 16:50:40.253193,2025-09-15 16:50:40.253196,8,0.75,Mock Data
CUST_0607,Michael,Jones,michael.jones@outlook.com,+1-278-142-1615,Lead,Active,110.67,Latin America,2025-08-04 16:50:40.253262,2025-09-24 16:50:40.253265,6,15.81,Mock Data
CUST_0608,Sarah,Rodriguez,sarah.rodriguez@hotmail.com,+1-630-485-4277,Customer,Prospect,627.09,Europe,2025-03-07 16:50:40.253326,2025-12-08 16:50:40.253329,10,57.01,Mock Data
CUST_0609,John,Rodriguez,john.rodriguez@outlook.com,+1-464-105-7652,Sales Qualified Lead,Active,46.29,Europe,2024-01-14 16:50:40.253390,2025-11-01 16:50:40.253393,6,6.61,Mock Data
CUST_0610,Emma,Martinez,emma.martinez@company.com,+1-380-956-3917,Marketing Qualified Lead,Prospect,13.37,Europe,2024-04-10 16:50:40.253455,2025-09-02 16:50:40.253458,3,1.91,Mock Data
CUST_0611,Jane,Miller,jane.miller@yahoo.com,+1-660-440-1836,Customer,Active,722.25,Europe,2024-12-29 16:50:40.253522,2025-07-15 16:50:40.253526,7,90.28,Mock Data
CUST_0612,Jane,Smith,jane.smith@gmail.com,+1-472-838-5277,Sales Qualified Lead,Active,46.99,Latin America,2024-05-15 16:50:40.253587,2025-07-14 16:50:40.253590,7,5.87,Mock Data
CUST_0613,Chris,Rodriguez,chris.rodriguez@yahoo.com,+1-569-644-4915,Customer,Active,3787.67,North America,2024-03-17 16:50:40.253666,2025-10-06 16:50:40.253670,7,946.92,Mock Data
CUST_0614,Robert,Garcia,robert.garcia@gmail.com,+1-444-329-1981,Lead,Active,10.71,Middle East & Africa,2023-12-16 16:50:40.253735,2025-11-21 16:50:40.253739,6,2.14,Mock Data
CUST_0615,Sarah,Martinez,sarah.martinez@company.com,+1-420-621-4367,Marketing Qualified Lead,Churned,488.76,Latin America,2025-08-06 16:50:40.253800,2025-07-04 16:50:40.253803,9,69.82,Mock Data
CUST_0616,Maria,Martinez,maria.martinez@company.com,+1-424-816-4483,Customer,Active,148.66,Asia Pacific,2025-02-19 16:50:40.253866,2025-10-20 16:50:40.253871,7,24.78,Mock Data
CUST_0617,Chris,Garcia,chris.garcia@yahoo.com,+1-924-131-6377,Lead,Active,93.61,Middle East & Africa,2025-08-18 16:50:40.253934,2025-10-12 16:50:40.253937,5,13.37,Mock Data
CUST_0618,Jane,Brown,jane.brown@company.com,+1-768-612-3034,Customer,Active,19.02,Latin America,2025-06-02 16:50:40.253997,2025-07-09 16:50:40.254000,5,2.72,Mock Data
CUST_0619,Lisa,Garcia,lisa.garcia@hotmail.com,+1-721-143-3278,Marketing Qualified Lead,Active,314.47,Latin America,2025-01-30 16:50:40.254063,2025-10-03 16:50:40.254066,9,62.89,Mock Data
CUST_0620,Sarah,Garcia,sarah.garcia@company.com,+1-314-438-6954,Lead,Active,118.11,Latin America,2025-08-31 16:50:40.254129,2025-11-29 16:50:40.254132,8,23.62,Mock Data
CUST_0621,Chris,Williams,chris.williams@outlook.com,+1-296-827-4377,Customer,Inactive,103.79,Middle East & Africa,2024-07-09 16:50:40.254192,2025-07-20 16:50:40.254195,3,20.76,Mock Data
CUST_0622,Chris,Garcia,chris.garcia@hotmail.com,+1-602-336-6978,Lead,Active,2.41,Europe,2024-09-16 16:50:40.254253,2025-07-12 16:50:40.254256,4,0.3,Mock Data
CUST_0623,Emma,Martinez,emma.martinez@company.com,+1-686-825-5034,Lead,Active,5.14,Europe,2024-08-03 16:50:40.254314,2025-07-06 16:50:40.254317,7,0.73,Mock Data
CUST_0624,Chris,Garcia,chris.garcia@yahoo.com,+1-316-360-3664,Customer,Prospect,157.54,Europe,2024-01-11 16:50:40.254376,2025-11-13 16:50:40.254378,4,26.26,Mock Data
CUST_0625,David,Brown,david.brown@gmail.com,+1-565-694-5065,Marketing Qualified Lead,Inactive,308.87,Middle East & Africa,2023-12-21 16:50:40.254436,2025-07-09 16:50:40.254439,8,77.22,Mock Data
CUST_0626,Emma,Garcia,emma.garcia@company.com,+1-928-119-1418,Evangelist,Active,419.14,Asia Pacific,2024-01-20 16:50:40.254499,2025-10-06 16:50:40.254502,6,59.88,Mock Data
CUST_0627,Emma,Brown,emma.brown@gmail.com,+1-963-515-7466,Customer,Active,402.89,Asia Pacific,2025-03-31 16:50:40.254562,2025-08-03 16:50:40.254564,9,44.77,Mock Data
CUST_0628,Jane,Davis,jane.davis@company.com,+1-739-346-1646,Customer,Active,1240.18,Latin America,2024-10-23 16:50:40.254626,2025-12-05 16:50:40.254629,7,112.74,Mock Data
CUST_0629,Emma,Miller,emma.miller@hotmail.com,+1-831-655-9589,Marketing Qualified Lead,Inactive,1529.21,Middle East & Africa,2024-01-10 16:50:40.254688,2025-11-03 16:50:40.254692,3,254.87,Mock Data
CUST_0630,Chris,Brown,chris.brown@gmail.com,+1-544-234-4556,Sales Qualified Lead,Active,59.91,Latin America,2024-11-23 16:50:40.254750,2025-11-04 16:50:40.254753,7,8.56,Mock Data
CUST_0631,John,Rodriguez,john.rodriguez@company.com,+1-754-129-7478,Sales Qualified Lead,Active,49.16,Europe,2024-11-01 16:50:40.254812,2025-09-21 16:50:40.254815,10,4.92,Mock Data
CUST_0632,Robert,Rodriguez,robert.rodriguez@outlook.com,+1-774-108-2976,Sales Qualified Lead,Inactive,332.25,Middle East & Africa,2024-09-16 16:50:40.254874,2025-11-05 16:50:40.254877,4,83.06,Mock Data
CUST_0633,Michael,Garcia,michael.garcia@yahoo.com,+1-293-198-2168,Sales Qualified Lead,Active,8.95,Asia Pacific,2024-04-18 16:50:40.254938,2025-06-30 16:50:40.254940,5,1.28,Mock Data
CUST_0634,John,Jones,john.jones@gmail.com,+1-438-564-5234,Customer,Active,145.4,Middle East & Africa,2025-06-29 16:50:40.255001,2025-06-27 16:50:40.255005,5,24.23,Mock Data
CUST_0635,Sarah,Rodriguez,sarah.rodriguez@gmail.com,+1-920-282-5711,Marketing Qualified Lead,Inactive,54.52,Latin America,2024-12-01 16:50:40.255064,2025-11-23 16:50:40.255067,10,7.79,Mock Data
CUST_0636,Maria,Miller,maria.miller@gmail.com,+1-805-270-7412,Customer,Active,1836.23,Middle East & Africa,2025-06-27 16:50:40.255126,2025-08-18 16:50:40.255129,8,262.32,Mock Data
CUST_0637,Chris,Martinez,chris.martinez@outlook.com,+1-238-532-7954,Marketing Qualified Lead,Active,3.58,Middle East & Africa,2025-04-11 16:50:40.255188,2025-08-05 16:50:40.255191,4,0.4,Mock Data
CUST_0638,Chris,Davis,chris.davis@yahoo.com,+1-848-129-4065,Marketing Qualified Lead,Prospect,64.24,North America,2025-02-23 16:50:40.255249,2025-07-28 16:50:40.255253,6,10.71,Mock Data
CUST_0639,Lisa,Williams,lisa.williams@company.com,+1-831-935-5386,Customer,Active,588.38,Europe,2025-02-25 16:50:40.255312,2025-10-10 16:50:40.255315,8,117.68,Mock Data
CUST_0640,John,Miller,john.miller@company.com,+1-374-593-1242,Marketing Qualified Lead,Inactive,34.18,Middle East & Africa,2025-08-09 16:50:40.255375,2025-11-16 16:50:40.255378,9,4.88,Mock Data
CUST_0641,Michael,Brown,michael.brown@outlook.com,+1-755-209-5696,Lead,Inactive,331.63,Europe,2025-08-14 16:50:40.255437,2025-09-28 16:50:40.255440,2,36.85,Mock Data
CUST_0642,Lisa,Miller,lisa.miller@yahoo.com,+1-266-116-7488,Sales Qualified Lead,Inactive,19.65,Middle East & Africa,2024-07-31 16:50:40.255499,2025-10-13 16:50:40.255502,5,3.28,Mock Data
CUST_0643,Lisa,Garcia,lisa.garcia@gmail.com,+1-253-792-8863,Sales Qualified Lead,Inactive,108.15,Middle East & Africa,2024-08-22 16:50:40.255774,2025-08-17 16:50:40.255783,5,21.63,Mock Data
CUST_0644,John,Garcia,john.garcia@gmail.com,+1-915-540-8533,Customer,Active,2116.0,Latin America,2024-05-06 16:50:40.255944,2025-10-07 16:50:40.255948,6,302.29,Mock Data
CUST_0645,Michael,Rodriguez,michael.rodriguez@gmail.com,+1-348-772-8902,Sales Qualified Lead,Active,182.66,Latin America,2024-07-13 16:50:40.256222,2025-07-27 16:50:40.256236,6,45.66,Mock Data
CUST_0646,Emma,Brown,emma.brown@gmail.com,+1-688-396-9024,Sales Qualified Lead,Active,23.44,Europe,2024-10-28 16:50:40.256462,2025-09-18 16:50:40.256473,4,3.91,Mock Data
CUST_0647,David,Rodriguez,david.rodriguez@outlook.com,+1-781-940-3535,Lead,Active,60.07,Middle East & Africa,2024-05-02 16:50:40.256725,2025-09-23 16:50:40.256731,4,8.58,Mock Data
CUST_0648,Maria,Johnson,maria.johnson@company.com,+1-781-157-3020,Sales Qualified Lead,Active,5198.83,Europe,2025-03-03 16:50:40.256850,2025-09-14 16:50:40.256854,6,1039.77,Mock Data
CUST_0649,David,Jones,david.jones@gmail.com,+1-806-606-8767,Evangelist,Inactive,76.31,Latin America,2025-02-14 16:50:40.256921,2025-10-11 16:50:40.256924,6,15.26,Mock Data
CUST_0650,David,Jones,david.jones@yahoo.com,+1-723-200-6391,Customer,Active,89.5,Middle East & Africa,2025-09-14 16:50:40.256988,2025-11-06 16:50:40.256992,5,14.92,Mock Data
CUST_0651,John,Brown,john.brown@gmail.com,+1-660-698-8709,Lead,Churned,5.47,Europe,2024-11-18 16:50:40.257069,2025-10-31 16:50:40.257073,7,0.91,Mock Data
CUST_0652,Robert,Martinez,robert.martinez@company.com,+1-593-507-3307,Lead,Inactive,44.91,North America,2024-09-23 16:50:40.257138,2025-09-03 16:50:40.257141,9,8.98,Mock Data
CUST_0653,Robert,Williams,robert.williams@company.com,+1-233-308-7425,Lead,Churned,4160.71,Middle East & Africa,2024-06-22 16:50:40.257207,2025-10-21 16:50:40.257210,7,693.45,Mock Data
CUST_0654,Lisa,Martinez,lisa.martinez@outlook.com,+1-328-514-4664,Marketing Qualified Lead,Prospect,9.76,Latin America,2024-02-28 16:50:40.257275,2025-09-23 16:50:40.257279,12,1.63,Mock Data
CUST_0655,Lisa,Miller,lisa.miller@yahoo.com,+1-692-717-2817,Sales Qualified Lead,Churned,0.39,North America,2024-03-21 16:50:40.257342,2025-11-29 16:50:40.257346,10,0.13,Mock Data
CUST_0656,Lisa,Davis,lisa.davis@gmail.com,+1-600-347-2745,Lead,Prospect,69.0,Middle East & Africa,2024-08-27 16:50:40.257406,2025-10-05 16:50:40.257409,9,13.8,Mock Data
CUST_0657,Lisa,Davis,lisa.davis@gmail.com,+1-237-440-9960,Marketing Qualified Lead,Active,9.99,Europe,2024-01-26 16:50:40.257470,2025-09-23 16:50:40.257473,7,3.33,Mock Data
CUST_0658,John,Smith,john.smith@outlook.com,+1-644-454-8238,Lead,Inactive,254.05,Europe,2025-02-24 16:50:40.257535,2025-06-28 16:50:40.257538,9,28.23,Mock Data
CUST_0659,Lisa,Davis,lisa.davis@hotmail.com,+1-376-485-7063,Marketing Qualified Lead,Active,5.11,Europe,2025-11-08 16:50:40.257602,2025-09-26 16:50:40.257605,6,1.28,Mock Data
CUST_0660,Sarah,Garcia,sarah.garcia@hotmail.com,+1-472-935-5256,Lead,Active,826.09,Asia Pacific,2024-01-24 16:50:40.257667,2025-09-02 16:50:40.257670,7,137.68,Mock Data
CUST_0661,Chris,Martinez,chris.martinez@gmail.com,+1-258-823-7725,Marketing Qualified Lead,Active,38.61,Asia Pacific,2024-04-28 16:50:40.257734,2025-07-12 16:50:40.257737,5,6.43,Mock Data
CUST_0662,Maria,Jones,maria.jones@gmail.com,+1-519-763-7199,Customer,Active,146.48,Latin America,2025-05-12 16:50:40.257804,2025-07-02 16:50:40.257807,4,16.28,Mock Data
CUST_0663,Maria,Johnson,maria.johnson@hotmail.com,+1-235-165-4145,Customer,Active,168.82,North America,2024-04-12 16:50:40.257876,2025-09-17 16:50:40.257880,7,33.76,Mock Data
CUST_0664,Emma,Smith,emma.smith@company.com,+1-739-188-9465,Customer,Active,147.73,Latin America,2024-06-22 16:50:40.257948,2025-07-19 16:50:40.257951,10,29.55,Mock Data
