customer_id,first_name,last_name,email,phone,lifecycle_stage,customer_status,total_revenue,region,signup_date,last_purchase_date,total_orders,average_order_value,source
CUST_0799,John,Jones,john.jones@gmail.com,+1-780-849-6603,Lead,Inactive,4530.58,Latin America,2023-12-30 16:50:40.654249,2025-07-10 16:50:40.654252,7,755.1,Mock Data
CUST_0800,Robert,Rodriguez,robert.rodriguez@yahoo.com,+1-672-972-2281,Sales Qualified Lead,Active,11.18,Asia Pacific,2025-05-26 16:50:40.654309,2025-11-06 16:50:40.654312,4,2.24,Mock Data
CUST_0801,Jane,Davis,jane.davis@outlook.com,+1-836-962-7717,Lead,Inactive,1.63,North America,2025-07-26 16:50:40.654368,2025-09-01 16:50:40.654371,7,0.54,Mock Data
CUST_0802,Emma,Jones,emma.jones@yahoo.com,+1-952-954-1706,Sales Qualified Lead,Churned,593.31,North America,2025-06-16 16:50:40.654427,2025-08-29 16:50:40.654430,5,65.92,Mock Data
CUST_0803,Sarah,Brown,sarah.brown@yahoo.com,+1-436-663-9846,Marketing Qualified Lead,Active,346.92,Middle East & Africa,2025-04-27 16:50:40.654498,2025-07-16 16:50:40.654502,11,86.73,Mock Data
CUST_0804,Chris,Johnson,chris.johnson@outlook.com,+1-533-680-9103,Sales Qualified Lead,Active,589.91,Middle East & Africa,2024-12-18 16:50:40.654563,2025-11-17 16:50:40.654566,3,65.55,Mock Data
CUST_0805,Chris,Smith,chris.smith@hotmail.com,+1-269-539-5524,Marketing Qualified Lead,Active,1.31,Europe,2024-01-16 16:50:40.654624,2025-11-12 16:50:40.654627,5,0.26,Mock Data
CUST_0806,Jane,Miller,jane.miller@company.com,+1-304-448-7986,Lead,Active,597.41,Middle East & Africa,2025-10-03 16:50:40.654685,2025-07-11 16:50:40.654688,8,119.48,Mock Data
CUST_0807,Lisa,Williams,lisa.williams@company.com,+1-984-558-5410,Marketing Qualified Lead,Churned,30.45,Latin America,2024-06-14 16:50:40.654746,2025-06-18 16:50:40.654749,4,5.07,Mock Data
CUST_0808,Sarah,Martinez,sarah.martinez@yahoo.com,+1-852-770-4003,Marketing Qualified Lead,Churned,501.99,North America,2025-04-02 16:50:40.654805,2025-10-11 16:50:40.654808,8,125.5,Mock Data
CUST_0809,Michael,Johnson,michael.johnson@gmail.com,+1-980-275-4918,Marketing Qualified Lead,Active,167.2,North America,2025-10-31 16:50:40.654865,2025-07-23 16:50:40.654868,6,33.44,Mock Data
CUST_0810,Sarah,Rodriguez,sarah.rodriguez@company.com,+1-230-978-1601,Lead,Active,135.58,Asia Pacific,2025-01-21 16:50:40.654926,2025-10-09 16:50:40.654929,5,16.95,Mock Data
CUST_0811,Emma,Williams,emma.williams@yahoo.com,+1-765-203-9802,Lead,Inactive,31.45,Middle East & Africa,2025-10-14 16:50:40.654985,2025-12-04 16:50:40.654988,5,3.93,Mock Data
CUST_0812,John,Martinez,john.martinez@company.com,+1-907-984-9147,Sales Qualified Lead,Active,2.32,Asia Pacific,2024-08-23 16:50:40.655045,2025-07-12 16:50:40.655048,9,0.33,Mock Data
CUST_0813,Robert,Martinez,robert.martinez@yahoo.com,+1-271-682-5046,Sales Qualified Lead,Churned,142.1,Asia Pacific,2024-10-31 16:50:40.655103,2025-07-26 16:50:40.655106,8,17.76,Mock Data
CUST_0814,Robert,Williams,robert.williams@outlook.com,+1-329-327-8820,Sales Qualified Lead,Inactive,28.95,North America,2024-06-22 16:50:40.655163,2025-08-09 16:50:40.655166,5,4.14,Mock Data
CUST_0815,Maria,Davis,maria.davis@company.com,+1-505-593-9485,Sales Qualified Lead,Active,3.91,Europe,2025-03-12 16:50:40.655222,2025-06-28 16:50:40.655225,5,0.43,Mock Data
CUST_0816,Jane,Brown,jane.brown@outlook.com,+1-225-679-7125,Marketing Qualified Lead,Churned,9.04,Middle East & Africa,2024-05-27 16:50:40.655281,2025-08-26 16:50:40.655284,6,0.9,Mock Data
CUST_0817,Jane,Garcia,jane.garcia@gmail.com,+1-321-484-5389,Customer,Active,945.84,Latin America,2024-06-02 16:50:40.655343,2025-06-27 16:50:40.655346,8,157.64,Mock Data
CUST_0818,John,Martinez,john.martinez@gmail.com,+1-372-549-8621,Lead,Active,12.55,North America,2025-08-08 16:50:40.655403,2025-08-04 16:50:40.655406,6,1.57,Mock Data
CUST_0819,Lisa,Miller,lisa.miller@outlook.com,+1-325-855-8160,Marketing Qualified Lead,Active,135.94,Asia Pacific,2025-01-14 16:50:40.655463,2025-08-24 16:50:40.655466,3,22.66,Mock Data
CUST_0820,Lisa,Garcia,lisa.garcia@hotmail.com,+1-926-942-3243,Customer,Prospect,1540.91,Latin America,2024-12-18 16:50:40.655536,2025-07-20 16:50:40.655539,4,220.13,Mock Data
CUST_0821,Maria,Johnson,maria.johnson@outlook.com,+1-409-661-3385,Marketing Qualified Lead,Active,55.12,Latin America,2025-02-15 16:50:40.655598,2025-11-16 16:50:40.655601,2,11.02,Mock Data
CUST_0822,Lisa,Miller,lisa.miller@yahoo.com,+1-586-500-1275,Lead,Active,322.74,Asia Pacific,2025-04-23 16:50:40.655659,2025-08-25 16:50:40.655662,5,40.34,Mock Data
CUST_0823,Chris,Garcia,chris.garcia@gmail.com,+1-911-200-2161,Customer,Active,10.98,Latin America,2023-12-28 16:50:40.655720,2025-10-16 16:50:40.655723,5,1.57,Mock Data
CUST_0824,Emma,Williams,emma.williams@gmail.com,+1-633-771-4846,Lead,Active,2.79,Asia Pacific,2024-01-05 16:50:40.655780,2025-12-04 16:50:40.655783,2,0.46,Mock Data
CUST_0825,Michael,Davis,michael.davis@outlook.com,+1-208-551-3946,Lead,Inactive,3.56,North America,2024-04-22 16:50:40.655840,2025-09-07 16:50:40.655843,4,0.44,Mock Data
CUST_0826,Jane,Garcia,jane.garcia@hotmail.com,+1-885-285-6135,Marketing Qualified Lead,Prospect,57.99,Latin America,2025-10-19 16:50:40.655899,2025-08-01 16:50:40.655902,6,7.25,Mock Data
CUST_0827,Chris,Jones,chris.jones@hotmail.com,+1-342-294-2731,Evangelist,Active,2940.1,Asia Pacific,2025-05-19 16:50:40.655959,2025-08-11 16:50:40.655962,5,735.02,Mock Data
CUST_0828,Jane,Brown,jane.brown@yahoo.com,+1-711-195-4393,Sales Qualified Lead,Inactive,3827.24,Middle East & Africa,2025-04-21 16:50:40.656019,2025-08-08 16:50:40.656022,3,1275.75,Mock Data
CUST_0829,David,Miller,david.miller@outlook.com,+1-696-806-8035,Customer,Active,63.91,Europe,2024-11-18 16:50:40.656079,2025-12-07 16:50:40.656082,7,15.98,Mock Data
CUST_0830,Sarah,Davis,sarah.davis@yahoo.com,+1-257-809-8433,Sales Qualified Lead,Active,256.04,Europe,2025-09-03 16:50:40.656138,2025-09-10 16:50:40.656141,5,32.0,Mock Data
CUST_0831,Sarah,Davis,sarah.davis@gmail.com,+1-506-712-3375,Lead,Active,91.04,Latin America,2025-07-15 16:50:40.656198,2025-10-15 16:50:40.656201,9,8.28,Mock Data
CUST_0832,Michael,Davis,michael.davis@yahoo.com,+1-947-662-7590,Customer,Active,2534.04,North America,2024-10-16 16:50:40.656258,2025-09-07 16:50:40.656260,5,362.01,Mock Data
CUST_0833,Sarah,Jones,sarah.jones@outlook.com,+1-548-235-5605,Lead,Inactive,380.06,North America,2025-05-02 16:50:40.656317,2025-08-30 16:50:40.656320,4,76.01,Mock Data
CUST_0834,Michael,Williams,michael.williams@hotmail.com,+1-934-663-4276,Customer,Active,112.97,North America,2025-01-03 16:50:40.656377,2025-06-15 16:50:40.656380,4,11.3,Mock Data
CUST_0835,Sarah,Johnson,sarah.johnson@yahoo.com,+1-239-800-4785,Customer,Prospect,4477.7,Latin America,2024-10-06 16:50:40.656436,2025-11-14 16:50:40.656439,7,746.28,Mock Data
CUST_0836,Sarah,Johnson,sarah.johnson@outlook.com,+1-646-712-5957,Marketing Qualified Lead,Prospect,47.11,Middle East & Africa,2025-04-13 16:50:40.656507,2025-07-27 16:50:40.656510,5,6.73,Mock Data
CUST_0837,Sarah,Miller,sarah.miller@yahoo.com,+1-800-877-6199,Lead,Active,47.87,Middle East & Africa,2024-04-25 16:50:40.656570,2025-09-16 16:50:40.656573,6,4.35,Mock Data
CUST_0838,David,Smith,david.smith@yahoo.com,+1-456-953-7422,Lead,Active,7.58,Asia Pacific,2024-10-30 16:50:40.656631,2025-06-24 16:50:40.656634,4,1.52,Mock Data
CUST_0839,Sarah,Smith,sarah.smith@gmail.com,+1-380-956-6141,Customer,Prospect,2596.79,Asia Pacific,2024-04-04 16:50:40.656692,2025-07-26 16:50:40.656695,6,519.36,Mock Data
CUST_0840,John,Jones,john.jones@outlook.com,+1-572-561-7411,Marketing Qualified Lead,Active,314.33,Middle East & Africa,2025-09-30 16:50:40.656752,2025-07-30 16:50:40.656755,5,52.39,Mock Data
CUST_0841,Maria,Garcia,maria.garcia@outlook.com,+1-677-731-4924,Lead,Active,1.47,Middle East & Africa,2024-12-07 16:50:40.656813,2025-12-01 16:50:40.656816,7,0.24,Mock Data
CUST_0842,Emma,Garcia,emma.garcia@company.com,+1-423-238-7890,Customer,Inactive,51.69,Latin America,2025-07-15 16:50:40.656873,2025-08-21 16:50:40.656876,6,5.74,Mock Data
CUST_0843,Maria,Martinez,maria.martinez@gmail.com,+1-872-358-3120,Lead,Active,5.53,Latin America,2024-05-20 16:50:40.656933,2025-09-20 16:50:40.656935,5,1.38,Mock Data
CUST_0844,Maria,Brown,maria.brown@hotmail.com,+1-765-365-2088,Sales Qualified Lead,Active,312.78,Europe,2024-10-25 16:50:40.656992,2025-10-25 16:50:40.656994,5,39.1,Mock Data
CUST_0845,Chris,Martinez,chris.martinez@company.com,+1-531-265-1942,Lead,Active,168.19,North America,2025-08-11 16:50:40.657051,2025-08-11 16:50:40.657054,5,21.02,Mock Data
CUST_0846,Jane,Jones,jane.jones@company.com,+1-746-867-9898,Customer,Active,4774.11,Latin America,2024-07-02 16:50:40.657110,2025-06-22 16:50:40.657113,4,477.41,Mock Data
CUST_0847,Emma,Rodriguez,emma.rodriguez@hotmail.com,+1-421-550-9671,Customer,Inactive,378.12,Asia Pacific,2024-08-10 16:50:40.657170,2025-09-18 16:50:40.657173,8,63.02,Mock Data
CUST_0848,Jane,Williams,jane.williams@gmail.com,+1-811-273-8726,Marketing Qualified Lead,Active,1592.37,North America,2024-12-17 16:50:40.657230,2025-09-23 16:50:40.657233,14,265.4,Mock Data
CUST_0849,Michael,Miller,michael.miller@gmail.com,+1-657-188-5004,Marketing Qualified Lead,Active,203.9,North America,2024-10-28 16:50:40.657290,2025-07-12 16:50:40.657293,8,29.13,Mock Data
CUST_0850,Robert,Brown,robert.brown@gmail.com,+1-542-286-2558,Lead,Prospect,118.39,Europe,2024-12-21 16:50:40.657349,2025-10-27 16:50:40.657352,7,19.73,Mock Data
CUST_0851,Maria,Miller,maria.miller@outlook.com,+1-205-992-7796,Marketing Qualified Lead,Inactive,371.74,Latin America,2024-03-07 16:50:40.657408,2025-08-10 16:50:40.657411,6,37.17,Mock Data
CUST_0852,David,Jones,david.jones@hotmail.com,+1-315-763-5706,Lead,Active,377.66,North America,2024-08-19 16:50:40.657468,2025-08-24 16:50:40.657476,8,47.21,Mock Data
CUST_0853,David,Johnson,david.johnson@yahoo.com,+1-768-577-9484,Customer,Active,220.17,North America,2024-06-02 16:50:40.657541,2025-08-25 16:50:40.657544,8,31.45,Mock Data
CUST_0854,Robert,Smith,robert.smith@company.com,+1-550-155-5889,Marketing Qualified Lead,Inactive,6.17,Middle East & Africa,2023-12-14 16:50:40.657667,2025-06-30 16:50:40.657671,6,0.88,Mock Data
CUST_0855,Emma,Martinez,emma.martinez@gmail.com,+1-228-364-9510,Sales Qualified Lead,Active,57.32,Europe,2025-04-30 16:50:40.657734,2025-07-13 16:50:40.657737,4,9.55,Mock Data
CUST_0856,Robert,Jones,robert.jones@outlook.com,+1-335-885-1931,Marketing Qualified Lead,Active,229.82,Asia Pacific,2025-09-17 16:50:40.657796,2025-09-29 16:50:40.657799,4,32.83,Mock Data
CUST_0857,Maria,Jones,maria.jones@hotmail.com,+1-713-648-6486,Customer,Active,91.38,Middle East & Africa,2025-01-30 16:50:40.657857,2025-10-22 16:50:40.657860,5,9.14,Mock Data
CUST_0858,John,Davis,john.davis@yahoo.com,+1-965-861-6508,Lead,Active,54.39,Asia Pacific,2024-08-19 16:50:40.657919,2025-11-05 16:50:40.657922,8,10.88,Mock Data
CUST_0859,Chris,Davis,chris.davis@company.com,+1-275-503-4785,Marketing Qualified Lead,Prospect,1.57,Latin America,2025-01-12 16:50:40.657979,2025-11-11 16:50:40.657982,3,0.22,Mock Data
CUST_0860,Michael,Smith,michael.smith@gmail.com,+1-766-430-9884,Sales Qualified Lead,Active,203.93,Middle East & Africa,2024-11-12 16:50:40.658040,2025-07-12 16:50:40.658043,6,29.13,Mock Data
CUST_0861,Jane,Brown,jane.brown@hotmail.com,+1-255-407-6420,Lead,Active,1775.19,Asia Pacific,2024-07-26 16:50:40.658102,2025-07-17 16:50:40.658105,4,887.6,Mock Data
CUST_0862,Lisa,Davis,lisa.davis@outlook.com,+1-522-408-4959,Marketing Qualified Lead,Active,1.96,Middle East & Africa,2024-02-07 16:50:40.658166,2025-08-28 16:50:40.658169,4,0.39,Mock Data
CUST_0863,Lisa,Smith,lisa.smith@company.com,+1-849-482-4056,Lead,Active,56.15,North America,2024-08-07 16:50:40.658232,2025-07-29 16:50:40.658235,10,8.02,Mock Data
CUST_0864,John,Smith,john.smith@gmail.com,+1-519-907-1902,Lead,Inactive,279.96,Europe,2024-04-15 16:50:40.658445,2025-07-18 16:50:40.658450,8,34.99,Mock Data
CUST_0865,Maria,Martinez,maria.martinez@company.com,+1-494-379-2157,Customer,Inactive,1834.53,Europe,2024-06-28 16:50:40.658527,2025-09-01 16:50:40.658531,5,611.51,Mock Data
CUST_0866,Michael,Williams,michael.williams@yahoo.com,+1-638-716-5187,Marketing Qualified Lead,Active,421.24,Europe,2024-04-07 16:50:40.658599,2025-11-29 16:50:40.658603,8,140.41,Mock Data
CUST_0867,Emma,Jones,emma.jones@outlook.com,+1-998-323-4481,Lead,Active,52.54,North America,2025-09-10 16:50:40.658670,2025-10-23 16:50:40.658673,6,17.51,Mock Data
CUST_0868,Jane,Johnson,jane.johnson@outlook.com,+1-977-462-8526,Sales Qualified Lead,Active,6.26,Middle East & Africa,2024-12-31 16:50:40.658730,2025-07-11 16:50:40.658733,5,0.78,Mock Data
CUST_0869,David,Davis,david.davis@yahoo.com,+1-426-480-4883,Evangelist,Inactive,888.99,North America,2025-03-31 16:50:40.658790,2025-10-03 16:50:40.658793,6,148.17,Mock Data
CUST_0870,Sarah,Miller,sarah.miller@company.com,+1-569-654-1893,Customer,Active,1190.22,Europe,2024-01-23 16:50:40.658851,2025-09-14 16:50:40.658853,6,297.55,Mock Data
CUST_0871,Sarah,Miller,sarah.miller@outlook.com,+1-539-465-1609,Marketing Qualified Lead,Churned,897.13,North America,2025-10-19 16:50:40.658910,2025-07-27 16:50:40.658913,4,99.68,Mock Data
CUST_0872,Emma,Miller,emma.miller@company.com,+1-814-700-3331,Marketing Qualified Lead,Active,66.43,Middle East & Africa,2024-01-03 16:50:40.658969,2025-09-18 16:50:40.658972,3,22.14,Mock Data
CUST_0873,Michael,Garcia,michael.garcia@yahoo.com,+1-644-693-2959,Customer,Active,1042.94,Europe,2025-09-25 16:50:40.659029,2025-12-05 16:50:40.659032,5,173.82,Mock Data
CUST_0874,Robert,Garcia,robert.garcia@hotmail.com,+1-442-445-2583,Lead,Active,41.97,Middle East & Africa,2024-07-22 16:50:40.659088,2025-07-17 16:50:40.659090,4,20.99,Mock Data
CUST_0875,Chris,Garcia,chris.garcia@yahoo.com,+1-500-334-8365,Lead,Inactive,26.64,North America,2024-07-01 16:50:40.659146,2025-10-17 16:50:40.659149,7,4.44,Mock Data
CUST_0876,Sarah,Smith,sarah.smith@gmail.com,+1-669-546-5616,Marketing Qualified Lead,Inactive,19.59,North America,2024-06-29 16:50:40.659204,2025-07-18 16:50:40.659207,4,2.18,Mock Data
CUST_0877,Sarah,Brown,sarah.brown@outlook.com,+1-641-559-7557,Lead,Prospect,2279.8,Europe,2024-11-26 16:50:40.659263,2025-12-04 16:50:40.659266,2,455.96,Mock Data
CUST_0878,Emma,Brown,emma.brown@company.com,+1-492-933-8451,Customer,Churned,94.59,Asia Pacific,2025-08-13 16:50:40.659322,2025-11-01 16:50:40.659325,6,23.65,Mock Data
CUST_0879,Sarah,Jones,sarah.jones@company.com,+1-580-513-1394,Lead,Active,10.96,North America,2024-01-31 16:50:40.659381,2025-12-02 16:50:40.659384,9,1.0,Mock Data
CUST_0880,Sarah,Smith,sarah.smith@yahoo.com,+1-646-124-1089,Lead,Churned,64.52,Latin America,2024-08-29 16:50:40.659440,2025-09-05 16:50:40.659443,7,16.13,Mock Data
CUST_0881,Michael,Miller,michael.miller@yahoo.com,+1-618-100-2408,Marketing Qualified Lead,Inactive,213.33,Asia Pacific,2024-12-21 16:50:40.659498,2025-11-11 16:50:40.659501,9,26.67,Mock Data
CUST_0882,Emma,Smith,emma.smith@yahoo.com,+1-510-880-4379,Lead,Active,68.21,Middle East & Africa,2025-11-02 16:50:40.659557,2025-07-03 16:50:40.659560,4,7.58,Mock Data
CUST_0883,Robert,Martinez,robert.martinez@outlook.com,+1-915-329-9585,Marketing Qualified Lead,Prospect,110.3,Latin America,2025-03-18 16:50:40.659616,2025-06-29 16:50:40.659619,3,22.06,Mock Data
CUST_0884,Robert,Williams,robert.williams@yahoo.com,+1-787-384-1552,Customer,Inactive,17405.28,Asia Pacific,2025-02-05 16:50:40.659674,2025-08-20 16:50:40.659677,5,2900.88,Mock Data
CUST_0885,Emma,Davis,emma.davis@company.com,+1-486-323-2365,Lead,Active,184.51,Latin America,2025-10-27 16:50:40.659733,2025-08-29 16:50:40.659736,8,46.13,Mock Data
CUST_0886,John,Smith,john.smith@hotmail.com,+1-304-671-8841,Customer,Active,8757.07,Europe,2023-12-28 16:50:40.659792,2025-08-12 16:50:40.659795,7,1094.63,Mock Data
CUST_0887,Emma,Miller,emma.miller@outlook.com,+1-351-733-9535,Marketing Qualified Lead,Active,8.38,Europe,2025-08-03 16:50:40.659862,2025-07-25 16:50:40.659865,7,1.68,Mock Data
CUST_0888,Lisa,Johnson,lisa.johnson@gmail.com,+1-847-177-3281,Marketing Qualified Lead,Active,611.53,North America,2025-04-14 16:50:40.659927,2025-09-01 16:50:40.659931,8,87.36,Mock Data
CUST_0889,Maria,Johnson,maria.johnson@gmail.com,+1-683-891-6614,Customer,Active,440.63,North America,2025-01-15 16:50:40.659989,2025-07-07 16:50:40.659992,4,62.95,Mock Data
CUST_0890,Emma,Rodriguez,emma.rodriguez@yahoo.com,+1-291-111-1043,Evangelist,Inactive,6832.28,Middle East & Africa,2025-09-09 16:50:40.660049,2025-12-08 16:50:40.660052,6,1138.71,Mock Data
CUST_0891,Chris,Davis,chris.davis@outlook.com,+1-587-657-3434,Lead,Prospect,21.32,Asia Pacific,2025-10-01 16:50:40.660109,2025-12-05 16:50:40.660112,5,3.55,Mock Data
CUST_0892,Michael,Brown,michael.brown@company.com,+1-940-229-1863,Lead,Inactive,19.95,North America,2024-06-08 16:50:40.660170,2025-11-09 16:50:40.660173,10,4.99,Mock Data
CUST_0893,John,Rodriguez,john.rodriguez@yahoo.com,+1-276-661-2889,Lead,Active,187.02,Latin America,2025-09-30 16:50:40.660232,2025-09-27 16:50:40.660235,5,46.75,Mock Data
CUST_0894,Lisa,Smith,lisa.smith@yahoo.com,+1-279-181-7783,Lead,Active,945.67,Asia Pacific,2024-07-14 16:50:40.660294,2025-09-27 16:50:40.660297,6,189.13,Mock Data
CUST_0895,John,Rodriguez,john.rodriguez@yahoo.com,+1-774-290-2518,Sales Qualified Lead,Active,57.61,Latin America,2024-06-07 16:50:40.660353,2025-06-20 16:50:40.660356,4,9.6,Mock Data
CUST_0896,Sarah,Rodriguez,sarah.rodriguez@outlook.com,+1-567-412-7138,Customer,Active,120.37,Latin America,2024-12-26 16:50:40.660413,2025-08-23 16:50:40.660416,6,30.09,Mock Data
CUST_0897,Sarah,Martinez,sarah.martinez@hotmail.com,+1-227-593-8257,Customer,Active,151.1,Asia Pacific,2024-10-27 16:50:40.660472,2025-09-23 16:50:40.660475,4,18.89,Mock Data
CUST_0898,Chris,Johnson,chris.johnson@company.com,+1-515-679-6308,Lead,Churned,101.92,Asia Pacific,2024-06-28 16:50:40.660532,2025-11-24 16:50:40.660535,6,12.74,Mock Data
CUST_0899,Robert,Davis,robert.davis@gmail.com,+1-918-196-6784,Lead,Active,47.82,Asia Pacific,2024-12-08 16:50:40.660592,2025-09-11 16:50:40.660595,4,5.98,Mock Data
CUST_0900,Sarah,Davis,sarah.davis@yahoo.com,+1-714-845-8437,Lead,Active,13.42,Middle East & Africa,2024-03-24 16:50:40.660651,2025-07-10 16:50:40.660653,6,1.92,Mock Data
CUST_0901,John,Jones,john.jones@gmail.com,+1-909-271-2280,Lead,Active,46.06,Middle East & Africa,2024-04-12 16:50:40.660709,2025-11-04 16:50:40.660712,4,15.35,Mock Data
CUST_0902,Robert,Garcia,robert.garcia@hotmail.com,+1-937-937-6497,Lead,Active,242.14,Middle East & Africa,2024-09-18 16:50:40.660768,2025-12-07 16:50:40.660771,8,34.59,Mock Data
CUST_0903,David,Johnson,david.johnson@yahoo.com,+1-444-821-4042,Sales Qualified Lead,Active,119.21,Middle East & Africa,2025-04-19 16:50:40.660827,2025-09-29 16:50:40.660830,6,14.9,Mock Data
CUST_0904,Sarah,Smith,sarah.smith@company.com,+1-504-705-5150,Customer,Inactive,133.74,North America,2025-09-18 16:50:40.660887,2025-07-11 16:50:40.660890,3,26.75,Mock Data
CUST_0905,Michael,Martinez,michael.martinez@company.com,+1-200-768-8299,Sales Qualified Lead,Active,30.79,Middle East & Africa,2025-01-29 16:50:40.660946,2025-10-18 16:50:40.660949,2,7.7,Mock Data
CUST_0906,Robert,Brown,robert.brown@hotmail.com,+1-733-601-7383,Lead,Active,20.09,Latin America,2025-01-10 16:50:40.661005,2025-10-19 16:50:40.661008,8,2.87,Mock Data
CUST_0907,David,Johnson,david.johnson@yahoo.com,+1-377-330-1189,Marketing Qualified Lead,Active,66.62,Asia Pacific,2024-07-28 16:50:40.661064,2025-07-11 16:50:40.661067,8,8.33,Mock Data
CUST_0908,Sarah,Garcia,sarah.garcia@gmail.com,+1-312-297-2742,Evangelist,Inactive,240.39,Asia Pacific,2024-04-01 16:50:40.661123,2025-08-11 16:50:40.661126,8,40.06,Mock Data
CUST_0909,Robert,Johnson,robert.johnson@gmail.com,+1-984-610-4349,Marketing Qualified Lead,Inactive,625.26,Europe,2024-02-04 16:50:40.661182,2025-10-07 16:50:40.661185,5,104.21,Mock Data
CUST_0910,Lisa,Rodriguez,lisa.rodriguez@gmail.com,+1-942-742-1889,Customer,Active,104.58,North America,2024-03-05 16:50:40.661242,2025-06-29 16:50:40.661245,4,13.07,Mock Data
CUST_0911,Chris,Garcia,chris.garcia@gmail.com,+1-786-717-5512,Sales Qualified Lead,Active,0.98,Middle East & Africa,2024-09-10 16:50:40.661302,2025-07-05 16:50:40.661305,3,0.09,Mock Data
CUST_0912,Lisa,Jones,lisa.jones@company.com,+1-893-984-5743,Marketing Qualified Lead,Active,191.17,Middle East & Africa,2025-09-01 16:50:40.661361,2025-10-06 16:50:40.661364,6,23.9,Mock Data
CUST_0913,Robert,Williams,robert.williams@company.com,+1-538-269-1632,Customer,Active,302.57,Middle East & Africa,2024-01-27 16:50:40.661421,2025-06-29 16:50:40.661424,6,43.22,Mock Data
CUST_0914,Lisa,Martinez,lisa.martinez@yahoo.com,+1-388-966-4717,Marketing Qualified Lead,Churned,8.32,Middle East & Africa,2025-05-12 16:50:40.661480,2025-10-01 16:50:40.661483,7,1.39,Mock Data
CUST_0915,Jane,Davis,jane.davis@hotmail.com,+1-342-747-2033,Sales Qualified Lead,Active,240.5,Asia Pacific,2025-09-24 16:50:40.661539,2025-12-02 16:50:40.661541,11,80.17,Mock Data
CUST_0916,Jane,Johnson,jane.johnson@outlook.com,+1-355-515-4332,Lead,Inactive,92.58,North America,2024-11-13 16:50:40.661598,2025-08-28 16:50:40.661601,9,10.29,Mock Data
CUST_0917,Emma,Brown,emma.brown@hotmail.com,+1-225-183-3300,Sales Qualified Lead,Inactive,3.42,North America,2024-09-07 16:50:40.661656,2025-11-14 16:50:40.661659,7,0.68,Mock Data
CUST_0918,Sarah,Jones,sarah.jones@hotmail.com,+1-321-905-5680,Customer,Inactive,873.06,Latin America,2024-07-20 16:50:40.661715,2025-11-02 16:50:40.661718,6,174.61,Mock Data
CUST_0919,Emma,Johnson,emma.johnson@outlook.com,+1-873-819-8657,Customer,Active,280.06,Asia Pacific,2024-02-19 16:50:40.661774,2025-09-03 16:50:40.661776,6,56.01,Mock Data
CUST_0920,Michael,Brown,michael.brown@hotmail.com,+1-869-921-6077,Marketing Qualified Lead,Active,15.18,North America,2025-01-29 16:50:40.661832,2025-12-03 16:50:40.661835,3,1.52,Mock Data
CUST_0921,Chris,Williams,chris.williams@yahoo.com,+1-541-194-5016,Lead,Inactive,154.63,Asia Pacific,2025-03-03 16:50:40.661905,2025-09-12 16:50:40.661909,5,77.32,Mock Data
CUST_0922,Chris,Johnson,chris.johnson@company.com,+1-877-430-8496,Lead,Active,77.86,North America,2024-08-05 16:50:40.661968,2025-06-15 16:50:40.661971,7,38.93,Mock Data
CUST_0923,David,Brown,david.brown@gmail.com,+1-496-136-9979,Marketing Qualified Lead,Active,5.67,Latin America,2024-12-13 16:50:40.662028,2025-11-04 16:50:40.662031,5,1.13,Mock Data
CUST_0924,Jane,Miller,jane.miller@yahoo.com,+1-344-732-9317,Lead,Churned,219.29,North America,2024-10-22 16:50:40.662088,2025-11-29 16:50:40.662091,4,36.55,Mock Data
CUST_0925,Lisa,Garcia,lisa.garcia@gmail.com,+1-762-729-5306,Marketing Qualified Lead,Inactive,226.39,Middle East & Africa,2024-05-29 16:50:40.662147,2025-09-28 16:50:40.662150,3,37.73,Mock Data
CUST_0926,Chris,Rodriguez,chris.rodriguez@outlook.com,+1-381-396-4622,Lead,Inactive,242.42,Asia Pacific,2025-03-23 16:50:40.662208,2025-11-26 16:50:40.662211,8,48.48,Mock Data
CUST_0927,Chris,Martinez,chris.martinez@yahoo.com,+1-790-199-2478,Sales Qualified Lead,Churned,345.81,Asia Pacific,2025-10-26 16:50:40.662268,2025-09-11 16:50:40.662271,4,49.4,Mock Data
CUST_0928,Chris,Martinez,chris.martinez@gmail.com,+1-724-339-7859,Customer,Prospect,734.01,Europe,2024-07-22 16:50:40.662328,2025-08-30 16:50:40.662331,5,104.86,Mock Data
CUST_0929,John,Williams,john.williams@yahoo.com,+1-744-770-4269,Sales Qualified Lead,Inactive,7.57,North America,2025-04-04 16:50:40.662388,2025-06-21 16:50:40.662391,6,0.95,Mock Data
CUST_0930,Maria,Johnson,maria.johnson@gmail.com,+1-899-738-4021,Lead,Active,54.97,Latin America,2024-03-18 16:50:40.662448,2025-08-15 16:50:40.662452,4,6.11,Mock Data
CUST_0931,David,Jones,david.jones@outlook.com,+1-699-487-5237,Customer,Active,182.7,Middle East & Africa,2025-09-03 16:50:40.662510,2025-08-10 16:50:40.662513,5,60.9,Mock Data
CUST_0932,Robert,Davis,robert.davis@gmail.com,+1-375-856-9987,Lead,Active,1121.3,Asia Pacific,2025-09-27 16:50:40.662570,2025-11-03 16:50:40.662573,10,160.19,Mock Data
CUST_0933,Maria,Davis,maria.davis@hotmail.com,+1-735-967-3796,Lead,Active,643.78,Latin America,2024-06-03 16:50:40.662629,2025-08-18 16:50:40.662632,7,80.47,Mock Data
